epigram_number,greek_text,url
1.90,"Κύρῳ, ἀκεστορίης πανυπέρτατα μέτρα λαχόντι, καὶ τῷ Ἰωάννῃ, μάρτυσι θεσπεσίοις, Σωφρόνιος, βλεφάρων ψυχαλγέα νοῦσον ἀλύξας, βαιὸν ἀμειβόμενος τήνδ᾽ ἀνέθηκε βίβλον.",https://anthologiagraeca.org/api/texts/2231/
1.91,Ἰουστινιανὸν καὶ ἠγαθέην Θεοδώρην στέψεν Ἰωάννης Χριστοῦ ἐφημοσύναις.,https://anthologiagraeca.org/api/texts/2234/
1.92,"ἦν ὅτε Χριστὸς ἴαυεν ἐπ᾽ ὁλκάδος ἔμφυτον ὕπνον, τετρήχει δὲ θάλασσα κυδοιμοτόκοισιν ἀήταος δείματί τε πλωτῆρες ἀνίαχον ἔγρεο, σῶτερ: ὀλλυμένοις ἐπάμυνον. ἄναξ δὲ κέλευεν ἀναστὰς ἀτρεμέειν ἀνέμους καὶ κύματα, καὶ πέλεν οὕτως: θαύματι δὲ φράζοντο Θεοῦ φύσιν οἱ παρεόντες.",https://anthologiagraeca.org/api/texts/2237/
1.93,"Ζωογόνων ἀρετῶν τετρακτύος εἰκόνα λεύσσων, σεῦε νόον πρὸς μόχθον ἑκούσιον εὐσεβίης γὰρ ἱδρῶτες δεδάασιν ἀγήραον ἐς βίον ἕλκειν.",https://anthologiagraeca.org/api/texts/2240/
1.94,"νεύμασι θεσπεσίοις μετάρσιοι ἤλυθον ἄρδην, ἐς δόμον ἀχράντοιο ἀμωμήτοιο γυναικὸς κεκλόμενοι, μαθηταὶ ἀλλήλοισιν αἰγλήεντες, οἱ μὲν ἀπ᾽ ἀντολίης, οἱ δ᾽ ἑσπερίοισιν γαίης, ἄλλοι μεσημβρίης, ἕτεροι βαῖνον δ᾽ ἀπ᾽ ἀρκτῴων, διζήμενοι κηδεῦσαι σῶμα τὸ σωσικόσμοιο.",https://anthologiagraeca.org/api/texts/2243/
1.95,"σοί, μάκαρ, ἐκ σέο δῶκα τάπερ πόρες ἄμμιν ἄρηι.",https://anthologiagraeca.org/api/texts/2246/
1.96,"τοῦτο γέρας λάχεν ἐσθλὸς Ἀμάντιος, ὡς βασιλῆι πιστὸς ἐών, Χριστὸν δὲ θεουδείῃσιν ἰαίνων.",https://anthologiagraeca.org/api/texts/2249/
1.97,"νηὸς ἐγὼ κύδιστος Ἰουστίνοιο ἄνακτος, καὶ μ᾽ ὕπατος Θεόδωρος, ὁ καρτερός, ὁ τρὶς ὕπαρχος, ἄνθετο καὶ βασιλῆι, καὶ υἱέι παμβασιλῆος, Ἰουστινιανῷ, στρατιῆς ἡγήτορι πάσης.",https://anthologiagraeca.org/api/texts/2252/
1.98,"ἔργον ὁρᾷς περίπυστον Ἰουστίνου βασιλῆος, Ἰουστινιανοῦ τε μεγασθενέος στρατιάρχου, λαμπόμενον στεροπῇσιν ἀμετρήτοιο μετάλλου: τοῦτο κάμεν Θεόδωρος ἀοίδιμος, ὃς πόλιν ἄρας τὸ τρίτον ἀμφιβέβηκεν ἔχων ὑπατηίδα τιμήν.",https://anthologiagraeca.org/api/texts/2255/
1.99,"μεσσηγὺς γαίης τε καὶ οὐρανοῦ ἵσταται ἀνήρ, πάντοθεν ὀρνυμένους οὐ τρομέων ἀνέμους. ἴχνια ῥιζώσας κίονι διχθάδια: λιμῷ δ᾽ ἀμβροσίᾳ τρέφεται καὶ ἀπήμονι δίψῃ, υἱέα κηρύσσων μητρὸς ἀπειρογάμου.",https://anthologiagraeca.org/api/texts/2258/
1.100,"Νείλου μὲν ποταμοῖο ῥόος χθόνα οἶδε ποτίζειν, Νείλου δ᾽ αὖ μοναχοῖο λόγος φρένας οἶδεν ἰαίνειν.",https://anthologiagraeca.org/api/texts/2261/
1.101,"ἦν πάρος ἐν Πέρσῃσιν ἐγὼ μάγος Ἰσβοζήτης, εἰς ὀλοὴν ἀπάτην ἐλπίδας ἐκκρεμάσας: εὖτε δὲ πυρσὸς ἔδαπτεν ἐμὴν πόλιν, ἦλθον ἀρῆξαι, ἦλθε δὲ καὶ Χριστοῦ πανσθενέος θεράπων κείνῳ δ᾽ ἐσβέσθη δύναμις πυρός: ἀλλὰ καὶ ἔμπης νικηθεὶς νίκην ἤνυσα θειοτέρην.",https://anthologiagraeca.org/api/texts/2270/
1.102,"ὤ πάντων ἐπέκεινα — τί γὰρ πλέον ἄλλο σε μέλψω; πῶς σὲ τὸν ἐν πάντεσσιν ὑπείροχον ἐξονομήνω; πῶς δὲ λόγῳ μέλψω σὲ τὸν οὐδὲ λόγῳ περιληπτόν,",https://anthologiagraeca.org/api/texts/2273/
1.103,"Μῶμε μιαιφόνε, σός σε κατέκτανε πικρὸς ὀιστός: ῥύσατο γὰρ μανίης με τεῆς Θεὸς ὄλβιον οἶκον.",https://anthologiagraeca.org/api/texts/2276/
1.104,"μάρτυρος Ἀκακίοιο, Ἀλεξάνδρου θ᾽ ἱερῆος ἐνθάδε σώματα κεῖται, τάπερ χρόνος ὄλβιος ηὗρε.",https://anthologiagraeca.org/api/texts/2279/
1.105,"ἡ μὲν σοφὴ δέσποινα τῆς οἰκουμένης, ὑπ᾽ εὐσεβοῦς ἔρωτος ἠρεθισμένη, πάρεστι δούλη, προσκυνεῖ δ᾽ ἑνὸς τάφον, ἡ πᾶσιν ἀνθρώποισι προσκυνουμένη. ὁ γὰρ δεδωκὼς τὸν θρόνον καὶ τὸν γάμον τέθνηκεν ὡς ἄνθρωπος, ἀλλὰ ζῇ θεός: κάτω μὲν ἠνθρώπιζεν ἦν δ᾽ ὡς ἦν ἄνω.",https://anthologiagraeca.org/api/texts/2282/
1.106,"ἔλαμψεν ἀκτὶς τῆς ἀληθείης πάλιν, καὶ τὰς κόρας ἤμβλυνε τῶν ψευδηγόρων ηὔξησεν εὐσέβεια, πέπτωκε πλάνη, καὶ πίστις ἀνθεῖ καὶ πλατύνεται χάρις. ἰδοὺ γὰρ αὖθις Χριστὸς εἰκονισμένος λάμπει πρὸς ὕψος τῆς καθέδρας τοῦ κράτους, καὶ τὰς σκοτεινὰς αἱρέσεις ἀνατρέπει. τῆς εἰσόδου δ᾽ ὕπερθεν, ὡς θεία πύλη, στηλογραφεῖται καὶ φύλαξ ἡ παρθένος, ἄναξ δὲ καὶ πρόεδρος ὡς πλανοτρόποι σὺν τοῖς συνεργοῖς ἱστοροῦνται πλησίον κύκλῳ δὲ παντὸς οἷα φρουροὶ τοῦ δόμου, νόες, μαθηταί, μάρτυρες, θυηπόλοι, ὅθεν καλοῦμεν χριστοτρίκλινον νέον, τὸν πρὶν λαχόντα κλήσεως χρυσωνύμου, ὡς τὸν θρόνον ἔχοντα Χριστοῦ κυρίου, Χριστοῦ δὲ μητρός, χριστοκηρύκων τύπους, καὶ τοῦ σοφουργοῦ Μιχαὴλ τὴν εἰκόνα.",https://anthologiagraeca.org/api/texts/2285/
1.107,"ὡς τὴν φαεινὴν ἀξίαν τῆς εἰκόνος τῆς πρὶν φυλάττων, Μιχαὴλ αὐτοκράτωρ, κρατῶν τε πάντων σαρκικῶν μολυσμάτων, ἐξεικονίζεις καὶ γραφῇ τὸν δεσπότην, ἔργῳ κρατύνων τοὺς λόγους τῶν δογμάτων.",https://anthologiagraeca.org/api/texts/2288/
1.108,"οὐ σοφίης ἀπάνευθεν Ἀδὰμ τὸ πρὶν ἐκαλεῖτο, τέσσαρα ,γράμματ᾽ ἔχων εἰς τέσσαρα κλίματα κόσμου: Ἄλφαγὰρ ἀντολίης ἔλαχεν δύσεως δὲ τὸ δέλτα, ἄλφα πάλιν δ᾽ ἄρκτοιο, μεσημβρίης δὲ τὸ λοιπόν.",https://anthologiagraeca.org/api/texts/2291/
1.109,"Πτωθέντα κοσμεῖ τὸν ναὸν τῆς Παρθένου βασίλειός τε σὺν, Κωνσταντίνῳ Λέων.",https://anthologiagraeca.org/api/texts/2294/
1.110,"ἐκ γῆς ἀνελθὼν πατρικόν σου πρὸς θρόνον, τὸν μητρικόν σου, σῶτερ, οἶκον δεικνύεις πηγὴν νοητὴν κρειττόνων χαρισμάτων.",https://anthologiagraeca.org/api/texts/2297/
1.111,"ὁ νεκρὸς Ἅδης ἐξεμεῖ τεθνηκότας, κάθαρσιν εὑρὼν σάρκα τὴν τοῦ δεσπότου.",https://anthologiagraeca.org/api/texts/2300/
1.112,"λάμψας ὁ Χριστὸς ἐν Θαβὼρ φωτὸς πλέον, σκιὰν πέπαυκε τοῦ παλαιτάτου νόμου.",https://anthologiagraeca.org/api/texts/2303/
1.113,ὁρώμενος νῦν χερσὶ πρεσβύτου βρέφος παλαιός ἐστι δημιουργὸς τῶν χρόνων.,https://anthologiagraeca.org/api/texts/2306/
1.114,"Προοιμιάζει κοσμικὴν σωτηρίαν, εἰπὼν τὸ Χαῖρε ταῖς γυναιξὶ δεσπότης.",https://anthologiagraeca.org/api/texts/2309/
1.115,παρθένος υἱέα τίκτε: μεθ᾽ υἱέα παρθένος ἦεν.,https://anthologiagraeca.org/api/texts/2312/
1.116,"χριστὲ μάκαρ, μερόπων φάος ἄφθιτον, υἱὲ Θεοῖο, δῶρ᾽ ἀπὸ κρυστάλλων, δῶρ᾽ ἀπὸ σαρδονύχων Δέχνυσο, παρθενικῆς τέκος ἄφθιτον, υἱὲ Θεοῖο, δῶρ᾽ ἀπὸ κρυστάλλων, δῶρ᾽ ἀπὸ σαρδονύχων.",https://anthologiagraeca.org/api/texts/2316/
1.117,"ἔβλεψε τυφλὸς ἐκ τόκου μεμυσμένος, Χριστὸς γὰρ ἦλθεν ἡ πανόμματος χάρις:",https://anthologiagraeca.org/api/texts/2319/
1.118,"ἤγειρεν ἡμῖν τῶν παθῶν τρικυμίαν ἐχθρὸς κάκιστος, πνευματώσας τὸν σάλον, ὅθεν ταράσσει καὶ βυθίζει καὶ βρέχει τὸν φόρτον ἡμῶν ψυχικῆς τῆς ὁλκάδος: ἀλλ᾽, ὦ γαλήνη καὶ στορεστὰ τῆς ζάλης, σύ, Χριστέ, δείξαις ἀβρόχους ἁμαρτίας, τῷ σῷ πρὸς ὅρμῳ προσφόρως προσορμίσας, ἐχθρὸν δὲ τοῦτον συμφοραῖς βεβρεγμένον.",https://anthologiagraeca.org/api/texts/2322/
1.119,"βίβλος Πατρικίοιο θεουδέος ἀρητῆρος, ὃς μέγα ἔργον ἔρεξεν, ὁμηρείης ἀπὸ βίβλου κυδαλίμων ἐπέων τεύξας ἐρίτιμον ἀοιδήν, πρήξιας ἀγγέλλουσαν ἀνικήτοιο Θεοῖο: ὡς μόλεν ἀνθρώπων ἐς ὁμήγυριν, ὡς λάβε μορφὴν ἀνδρομέην, καὶ γαστρὸς ἀμεμφέος ἔνδοθι κούρης κρύπτετο τυτθὸς ἐών, ὃν ἀπείριτος οὐ χάδε κύκλος: ἠδ᾽ ὡς παρθενικῆς θεοκύμονος ἔσπασε μαζὸν παρθενίοιο γάλακτος ἀναβλύζοντα ῥέεθρον ὡς κτάνεν Ἡρώδης ἀταλάφρονας εἰσέτι παῖδας νήπιος, ἀθανάτοιο Θεοῦ διζήμενος οἶτον ὥς μιν Ἰωάννης λοῦσεν ποταμοῖο ῥεέθροις: ὥς τε δυώδεκα φῶτας ἀμύμονας ἔλλαβ᾽ ἑταίρους: ὅσσων τ᾽ ἄρτια πάντα Θεὸς τεκτήνατο γυῖα, νούσους τ᾽ ἐξελάσας στυγερὰς βλεφάρων τ᾽ ἀλαωτύν, ἠδ᾽ ὅππως ῥείοντας ἀπέσβεσεν αἵματος ὁλκοὺς ἁψαμένης ἑανοῖο πολυκλαύτοιο γυναικός: ἠδ᾽ ὅσσους μοίρῃσιν ὑπ᾽ ἀργαλέῃσι δαμέντας ἤγαγεν ἐς φάος αὖθις ἀπὸ χθονίοιο βερέθρου: ὥς τε πάθους ἁγίου μνημήια κάλλιπεν ἄμμιν ὥς τε βροτῶν ὑπὸ χερσὶ τάθη κρυεροῖς ἐνὶ δεσμοῖς, αὐτὸς ἑκών οὐ γάρ τις ἐπιχθονίων πολεμίζοι ὑψιμέδοντι Θεῷ, ὅτε μὴ αὐτός γε κελεύοι: ὡς θάνεν, ὡς Ἀίδαο σιδήρεα ῥῆξε θύρετρα, κεῖθεν δὲ ψυχὰς θεοπειθέας οὐρανὸν εἴσω ἤγαγεν ἀχράντοισιν ὑπ᾽ ἐννεσίῃσι τοκῆος, ἀνστὰς ἐν τριτάτᾐ φαεσιμβρότῳ ἠριγενείῃ ἀρχέγονον βλάστημα θεοῦ γενετῆρος ἀνάρχου.",https://anthologiagraeca.org/api/texts/2325/
1.120,"εἰ φρικτὸν ἐν γῇ τοῦ Θεοῦ ζητεῖς θρόνον, ἰδὼν τὸν οἶκον θαύμασον τῆς παρθένου: ἡ γὰρ φέρουσα τὸν Θεὸν ταῖς ἀγκάλαις, φέρει τὸν αὐτὸν εἰς τὸ τοῦ τόπου σέβας: ἐνταῦθα τῆς γῆς οἱ κρατεῖν τεταγμένοι τὰ σκῆπτρα πιστεύουσι τῆς νίκης ἔχειν ἐνταῦθα πολλὰς κοσμικὰς περιστάσεις ὁ πατριάρχης ἀγρυπνῶν ἀνατρέπει: οἱ βάρβαροι δὲ προσβαλόντες τῇ πόλει, αὐτὴν στρατηγήσασαν ὡς εἶδον μόνον, ἔκαμψαν εὐθὺς τοὺς ἀκαμπεῖς αὐχένας.",https://anthologiagraeca.org/api/texts/2328/
1.121,"ἔδει γενέσθαι δευτέραν Θεοῦ πύλην τῆς παρθένου τὸν οἶκον, ὡς καὶ τὸν τόκον κιβωτὸς ὤφθη τῆς πρὶν ἐνθεεστέρα, οὐ τὰς πλάκας φέρουσα τὰς θεογράφους, ἀλλ᾽ αὐτὸν ἔνδον τὸν Θεὸν δεδεγμένη. ἐνταῦθα κρουνοὶ σαρκικῶν καθαρσίων, καὶ ψυχικῶν λύτρωσις ἀγνοημάτων ὅσαι γάρ εἰσι τῶν παθῶν περιστάσεις, βλύζει τοσαύτας δωρεὰς τῶν θαυμάτων. ἐνταῦθα νικήσασα τοὺς ἐναντίους, ἀνεῖλεν αὐτοὺς ἀντὶ λόγχης εἷς1᾽ ὕδωρ: τροπῆς γὰρ ἀλλοίωσιν οὐκ ἔχει μόνην, Χριστὸν τεκοῦσα καὶ κλονοῦσα βαρβάρους,",https://anthologiagraeca.org/api/texts/2331/
1.122,"αὕτη τεκοῦσα παρθένος πάλιν μένει: καὶ μὴ θροηθῇς: ἔστι γὰρ τὸ παιδίον θεός, θελήσας προσλαβέσθαι σαρκίον.",https://anthologiagraeca.org/api/texts/2334/
1.123,"πέτρα τρισμακάριστἐ θεόσσυτον αἷμα λαχοῦσα, οὐρανίη γενεή σε πυρίπνοος ἀμφιπολεύει, καὶ χθονὸς ἐνναετῆρες ἀνάκτορες ὑμνοπολοῦσι.",https://anthologiagraeca.org/api/texts/2337/
